file,hmdb_id,type
HMDB0000134_nmroned_1104_28253.txt,HMDB0000134,oned_h1
HMDB0000014_nmroned_1119_28324.txt,HMDB0000014,oned_h1
HMDB0000225_nmroned_1235_28808.txt,HMDB0000225,oned_h1
HMDB0000387_nmroned_5227_2734127.txt,HMDB0000387,oned_h1
HMDB0002001_nmroned_1831_32779.txt,HMDB0002001,oned_h1
HMDB0003164_nmroned_1934_33212.txt,HMDB0003164,oned_h1
HMDB0001920_nmroned_5179_2733331.txt,HMDB0001920,oned_h1
HMDB0001434_nmroned_1707_31846.txt,HMDB0001434,oned_h1
HMDB0000172_nmroned_1189_28618.txt,HMDB0000172,oned_h1
HMDB0250776_nmroned_1834_32793.txt,HMDB0250776,oned_h1
HMDB0001078_nmroned_1642_31555.txt,HMDB0001078,oned_h1
HMDB0000650_nmroned_1455_30141.txt,HMDB0000650,oned_h1
HMDB0001569_nmroned_1735_31971.txt,HMDB0001569,oned_h1
HMDB0005801_nmroned_2028_33639.txt,HMDB0005801,oned_h1
HMDB0250782_nmroned_1198_28654.txt,HMDB0250782,oned_h1
HMDB0001366_nmroned_1688_31764.txt,HMDB0001366,oned_h1
HMDB0003156_nmroned_1932_33205.txt,HMDB0003156,oned_h1
HMDB0000958_nmroned_1623_31403.txt,HMDB0000958,oned_h1
HMDB0000338_nmroned_1335_29231.txt,HMDB0000338,oned_h1
HMDB0003320_nmroned_1949_33283.txt,HMDB0003320,oned_h1
HMDB0001889_nmroned_1782_32212.txt,HMDB0001889,oned_h1
HMDB0000720_nmroned_1499_30567.txt,HMDB0000720,oned_h1
HMDB0000729_nmroned_1264_28926.txt,HMDB0000729,oned_h1
HMDB0000462_nmroned_1233_28800.txt,HMDB0000462,oned_h1
HMDB0014352_nmroned_5202_2733822.txt,HMDB0014352,oned_h1
HMDB0015122_nmroned_5194_2733715.txt,HMDB0015122,oned_h1
HMDB0000791_nmroned_1543_30861.txt,HMDB0000791,oned_h1
HMDB0002085_nmroned_1848_32851.txt,HMDB0002085,oned_h1
HMDB0003312_nmroned_1947_33273.txt,HMDB0003312,oned_h1
HMDB0000742_nmroned_5208_2733898.txt,HMDB0000742,oned_h1
HMDB0006219_nmroned_2037_33680.txt,HMDB0006219,oned_h1
HMDB0005800_nmroned_2027_33634.txt,HMDB0005800,oned_h1
HMDB0000014_nmroned_1029_27921.txt,HMDB0000014,oned_h1
HMDB0003265_nmroned_1942_33250.txt,HMDB0003265,oned_h1
HMDB0001067_nmroned_5228_2734168.txt,HMDB0001067,oned_h1
HMDB0000955_nmroned_1620_31378.txt,HMDB0000955,oned_h1
HMDB0000052_nmroned_1054_28036.txt,HMDB0000052,oned_h1
HMDB0000695_nmroned_1483_30431.txt,HMDB0000695,oned_h1
HMDB0000216_nmroned_1208_28695.txt,HMDB0000216,oned_h1
HMDB0001923_nmroned_1802_32657.txt,HMDB0001923,oned_h1
HMDB0011733_nmroned_2055_33765.txt,HMDB0011733,oned_h1
HMDB0001906_nmroned_1305_29099.txt,HMDB0001906,oned_h1
HMDB0001257_nmroned_1671_31686.txt,HMDB0001257,oned_h1
HMDB0001397_nmroned_1696_31798.txt,HMDB0001397,oned_h1
HMDB0000043_nmroned_5277_2757931.txt,HMDB0000043,oned_h1
HMDB0000094_nmroned_1141_28414.txt,HMDB0000094,oned_h1
HMDB0000097_nmroned_1082_28154.txt,HMDB0000097,oned_h1
HMDB0001873_nmroned_1771_32132.txt,HMDB0001873,oned_h1
HMDB0000201_nmroned_5159_2733377.txt,HMDB0000201,oned_h1
HMDB0011600_nmroned_2043_33709.txt,HMDB0011600,oned_h1
HMDB0000224_nmroned_1226_28773.txt,HMDB0000224,oned_h1
HMDB0001938_nmroned_1816_32716.txt,HMDB0001938,oned_h1
HMDB0001238_nmroned_1667_31668.txt,HMDB0001238,oned_h1
HMDB0001891_nmroned_1784_32227.txt,HMDB0001891,oned_h1
HMDB0000440_nmroned_1231_28793.txt,HMDB0000440,oned_h1
HMDB0000299_nmroned_1320_29165.txt,HMDB0000299,oned_h1
HMDB0000107_nmroned_1147_28440.txt,HMDB0000107,oned_h1
HMDB0000259_nmroned_1294_29054.txt,HMDB0000259,oned_h1
HMDB0001256_nmroned_1670_31682.txt,HMDB0001256,oned_h1
HMDB0000335_nmroned_1333_29222.txt,HMDB0000335,oned_h1
HMDB0003553_nmroned_1977_33406.txt,HMDB0003553,oned_h1
HMDB0001538_nmroned_1726_31930.txt,HMDB0001538,oned_h1
HMDB0000788_nmroned_1542_30856.txt,HMDB0000788,oned_h1
HMDB0000209_nmroned_1195_28642.txt,HMDB0000209,oned_h1
HMDB0000740_nmroned_5170_2733436.txt,HMDB0000740,oned_h1
HMDB0000112_nmroned_1150_28452.txt,HMDB0000112,oned_h1
HMDB0000163_nmroned_1181_28583.txt,HMDB0000163,oned_h1
HMDB0000592_nmroned_1433_29918.txt,HMDB0000592,oned_h1
HMDB0003911_nmroned_1985_33443.txt,HMDB0003911,oned_h1
HMDB0000050_nmroned_1053_28031.txt,HMDB0000050,oned_h1
HMDB0000161_nmroned_1120_28323.txt,HMDB0000161,oned_h1
HMDB0001366_nmroned_1295_29058.txt,HMDB0001366,oned_h1
HMDB0000687_nmroned_1251_28872.txt,HMDB0000687,oned_h1
HMDB0000895_nmroned_1589_31128.txt,HMDB0000895,oned_h1
HMDB0011628_nmroned_2049_33739.txt,HMDB0011628,oned_h1
HMDB0000691_nmroned_1480_30402.txt,HMDB0000691,oned_h1
HMDB0000308_nmroned_1326_29191.txt,HMDB0000308,oned_h1
HMDB0001401_nmroned_1698_31806.txt,HMDB0001401,oned_h1
HMDB0000821_nmroned_1556_30922.txt,HMDB0000821,oned_h1
HMDB0002055_nmroned_1842_32828.txt,HMDB0002055,oned_h1
HMDB0000374_nmroned_1349_29295.txt,HMDB0000374,oned_h1
HMDB0000350_nmroned_5244_2734367.txt,HMDB0000350,oned_h1
HMDB0000228_nmroned_1242_28836.txt,HMDB0000228,oned_h1
HMDB0000699_nmroned_1485_30447.txt,HMDB0000699,oned_h1
HMDB0000568_nmroned_5166_2733407.txt,HMDB0000568,oned_h1
HMDB0001432_nmroned_1706_31842.txt,HMDB0001432,oned_h1
HMDB0000143_nmroned_1166_28521.txt,HMDB0000143,oned_h1
HMDB0003352_nmroned_1955_33304.txt,HMDB0003352,oned_h1
HMDB0000262_nmroned_1222_28755.txt,HMDB0000262,oned_h1
HMDB0000112_nmroned_1088_28180.txt,HMDB0000112,oned_h1
HMDB0000208_nmroned_1202_28670.txt,HMDB0000208,oned_h1
HMDB0002432_nmroned_1890_33021.txt,HMDB0002432,oned_h1
HMDB0000239_nmroned_1262_28918.txt,HMDB0000239,oned_h1
HMDB0003366_nmroned_1959_33321.txt,HMDB0003366,oned_h1
HMDB0001490_nmroned_1717_31889.txt,HMDB0001490,oned_h1
HMDB0002649_nmroned_1897_33048.txt,HMDB0002649,oned_h1
HMDB0003134_nmroned_1929_33193.txt,HMDB0003134,oned_h1
HMDB0001866_nmroned_1766_32111.txt,HMDB0001866,oned_h1
HMDB0000089_nmroned_1078_28136.txt,HMDB0000089,oned_h1
HMDB0002780_nmroned_1904_33081.txt,HMDB0002780,oned_h1
HMDB0000082_nmroned_1074_28119.txt,HMDB0000082,oned_h1
HMDB0001934_nmroned_1812_32699.txt,HMDB0001934,oned_h1
HMDB0001867_nmroned_1767_32115.txt,HMDB0001867,oned_h1
HMDB0003646_nmroned_1981_33425.txt,HMDB0003646,oned_h1
HMDB0000866_nmroned_1574_31023.txt,HMDB0000866,oned_h1
HMDB0000896_nmroned_1590_31137.txt,HMDB0000896,oned_h1
HMDB0001160_nmroned_1652_31601.txt,HMDB0001160,oned_h1
HMDB0001460_nmroned_1711_31864.txt,HMDB0001460,oned_h1
HMDB0005016_nmroned_2019_33595.txt,HMDB0005016,oned_h1
HMDB0000235_nmroned_1211_28708.txt,HMDB0000235,oned_h1
HMDB0000746_nmroned_1516_30714.txt,HMDB0000746,oned_h1
HMDB0000663_nmroned_1462_30224.txt,HMDB0000663,oned_h1
HMDB0000904_nmroned_1281_29001.txt,HMDB0000904,oned_h1
HMDB0001847_nmroned_1751_32048.txt,HMDB0001847,oned_h1
HMDB0000001_nmroned_1022_27891.txt,HMDB0000001,oned_h1
HMDB0001944_nmroned_1822_32741.txt,HMDB0001944,oned_h1
HMDB0000620_nmroned_1439_29979.txt,HMDB0000620,oned_h1
HMDB0000925_nmroned_1286_29022.txt,HMDB0000925,oned_h1
HMDB0002064_nmroned_1844_32836.txt,HMDB0002064,oned_h1
HMDB0002024_nmroned_1836_32801.txt,HMDB0002024,oned_h1
HMDB0000279_nmroned_1310_29121.txt,HMDB0000279,oned_h1
HMDB0001046_nmroned_1635_31505.txt,HMDB0001046,oned_h1
HMDB0000306_nmroned_1325_29187.txt,HMDB0000306,oned_h1
HMDB0000300_nmroned_1321_29170.txt,HMDB0000300,oned_h1
HMDB0000012_nmroned_1028_27917.txt,HMDB0000012,oned_h1
HMDB0000168_nmroned_1186_28605.txt,HMDB0000168,oned_h1
HMDB0004992_nmroned_2012_33563.txt,HMDB0004992,oned_h1
HMDB0001123_nmroned_1646_31574.txt,HMDB0001123,oned_h1
HMDB0002222_nmroned_1866_32923.txt,HMDB0002222,oned_h1
HMDB0000689_nmroned_1479_30395.txt,HMDB0000689,oned_h1
HMDB0002229_nmroned_1867_32927.txt,HMDB0002229,oned_h1
HMDB0000302_nmroned_1323_29179.txt,HMDB0000302,oned_h1
HMDB0000187_nmroned_1157_28482.txt,HMDB0000187,oned_h1
HMDB0000528_nmroned_1406_29640.txt,HMDB0000528,oned_h1
HMDB0000442_nmroned_1371_29397.txt,HMDB0000442,oned_h1
HMDB0000123_nmroned_1094_28208.txt,HMDB0000123,oned_h1
HMDB0000195_nmroned_1174_28553.txt,HMDB0000195,oned_h1
HMDB0000630_nmroned_1243_28840.txt,HMDB0000630,oned_h1
HMDB0001894_nmroned_1787_32257.txt,HMDB0001894,oned_h1
HMDB0001259_nmroned_1672_31691.txt,HMDB0001259,oned_h1
HMDB0000108_nmroned_1148_28444.txt,HMDB0000108,oned_h1
HMDB0001921_nmroned_1800_32647.txt,HMDB0001921,oned_h1
HMDB0000894_nmroned_1588_31120.txt,HMDB0000894,oned_h1
HMDB0002072_nmroned_1846_32843.txt,HMDB0002072,oned_h1
HMDB0004987_nmroned_2011_33558.txt,HMDB0004987,oned_h1
HMDB0000562_nmroned_1239_28824.txt,HMDB0000562,oned_h1
HMDB0000159_nmroned_1118_28315.txt,HMDB0000159,oned_h1
HMDB0000191_nmroned_1164_28511.txt,HMDB0000191,oned_h1
HMDB0000235_nmroned_1255_28888.txt,HMDB0000235,oned_h1
HMDB0003543_nmroned_1975_33396.txt,HMDB0003543,oned_h1
HMDB0003331_nmroned_1950_33286.txt,HMDB0003331,oned_h1
HMDB0001051_nmroned_1637_31517.txt,HMDB0001051,oned_h1
HMDB0000759_nmroned_1527_30788.txt,HMDB0000759,oned_h1
HMDB0000108_nmroned_1087_28175.txt,HMDB0000108,oned_h1
HMDB0000286_nmroned_5218_2733957.txt,HMDB0000286,oned_h1
HMDB0001874_nmroned_1772_32136.txt,HMDB0001874,oned_h1
HMDB0000898_nmroned_1591_31145.txt,HMDB0000898,oned_h1
HMDB0000150_nmroned_1172_28544.txt,HMDB0000150,oned_h1
HMDB0001871_nmroned_1770_32128.txt,HMDB0001871,oned_h1
HMDB0003640_nmroned_1980_33421.txt,HMDB0003640,oned_h1
HMDB0001151_nmroned_1651_31596.txt,HMDB0001151,oned_h1
HMDB0002931_nmroned_1917_33139.txt,HMDB0002931,oned_h1
HMDB0000871_nmroned_1576_31032.txt,HMDB0000871,oned_h1
HMDB0001392_nmroned_1694_31789.txt,HMDB0001392,oned_h1
HMDB0000237_nmroned_1257_28897.txt,HMDB0000237,oned_h1
HMDB0000819_nmroned_1274_28970.txt,HMDB0000819,oned_h1
HMDB0000957_nmroned_1622_31395.txt,HMDB0000957,oned_h1
HMDB0005794_nmroned_2026_33629.txt,HMDB0005794,oned_h1
HMDB0000544_nmroned_1413_29716.txt,HMDB0000544,oned_h1
HMDB0000223_nmroned_1223_28764.txt,HMDB0000223,oned_h1
HMDB0000246_nmroned_1271_28957.txt,HMDB0000246,oned_h1
HMDB0304435_nmroned_1210_28704.txt,HMDB0304435,oned_h1
HMDB0000234_nmroned_1252_28876.txt,HMDB0000234,oned_h1
HMDB0000098_nmroned_1083_28159.txt,HMDB0000098,oned_h1
HMDB0000857_nmroned_1569_30998.txt,HMDB0000857,oned_h1
HMDB0000576_nmroned_1428_29863.txt,HMDB0000576,oned_h1
HMDB0000582_nmroned_1431_29898.txt,HMDB0000582,oned_h1
HMDB0011619_nmroned_2047_33729.txt,HMDB0011619,oned_h1
HMDB0000159_nmroned_1177_28566.txt,HMDB0000159,oned_h1
HMDB0252876_nmroned_1500_30576.txt,HMDB0252876,oned_h1
HMDB0000748_nmroned_1518_30732.txt,HMDB0000748,oned_h1
HMDB0000263_nmroned_1298_29075.txt,HMDB0000263,oned_h1
HMDB0000060_nmroned_1060_28062.txt,HMDB0000060,oned_h1
HMDB0240219_nmroned_1938_33230.txt,HMDB0240219,oned_h1
HMDB0000714_nmroned_1494_30534.txt,HMDB0000714,oned_h1
HMDB0000247_nmroned_1273_28966.txt,HMDB0000247,oned_h1
HMDB0004437_nmroned_1999_33506.txt,HMDB0004437,oned_h1
HMDB0000237_nmroned_1213_28717.txt,HMDB0000237,oned_h1
HMDB0002434_nmroned_1891_33024.txt,HMDB0002434,oned_h1
HMDB0001935_nmroned_5180_2733666.txt,HMDB0001935,oned_h1
HMDB0000217_nmroned_5238_2734284.txt,HMDB0000217,oned_h1
HMDB0000265_nmroned_1301_29084.txt,HMDB0000265,oned_h1
HMDB0005005_nmroned_2016_33580.txt,HMDB0005005,oned_h1
HMDB0000759_nmroned_1269_28948.txt,HMDB0000759,oned_h1
HMDB0000192_nmroned_1167_28523.txt,HMDB0000192,oned_h1
HMDB0000975_nmroned_1289_29035.txt,HMDB0000975,oned_h1
HMDB0003012_nmroned_1921_33156.txt,HMDB0003012,oned_h1
HMDB0000415_nmroned_1361_29351.txt,HMDB0000415,oned_h1
HMDB0002074_nmroned_1847_32847.txt,HMDB0002074,oned_h1
HMDB0000164_nmroned_1182_28587.txt,HMDB0000164,oned_h1
HMDB0000704_nmroned_1489_30482.txt,HMDB0000704,oned_h1
HMDB0000347_nmroned_1340_29255.txt,HMDB0000347,oned_h1
HMDB0001941_nmroned_1819_32728.txt,HMDB0001941,oned_h1
HMDB0000939_nmroned_1613_31333.txt,HMDB0000939,oned_h1
HMDB0000130_nmroned_1100_28234.txt,HMDB0000130,oned_h1
HMDB0000562_nmroned_1420_29782.txt,HMDB0000562,oned_h1
HMDB0000214_nmroned_1207_28691.txt,HMDB0000214,oned_h1
HMDB0011634_nmroned_2051_33748.txt,HMDB0011634,oned_h1
HMDB0003066_nmroned_1923_33166.txt,HMDB0003066,oned_h1
HMDB0000158_nmroned_1175_28557.txt,HMDB0000158,oned_h1
HMDB0000667_nmroned_1465_30250.txt,HMDB0000667,oned_h1
HMDB0000529_nmroned_1407_29653.txt,HMDB0000529,oned_h1
HMDB0000076_nmroned_1071_28107.txt,HMDB0000076,oned_h1
HMDB0000061_nmroned_1061_28066.txt,HMDB0000061,oned_h1
HMDB0003231_nmroned_5185_2733540.txt,HMDB0003231,oned_h1
HMDB0001440_nmroned_1708_31851.txt,HMDB0001440,oned_h1
HMDB0000863_nmroned_1573_31018.txt,HMDB0000863,oned_h1
HMDB0005035_nmroned_2021_33605.txt,HMDB0005035,oned_h1
HMDB0000761_nmroned_5171_2733450.txt,HMDB0000761,oned_h1
HMDB0001406_nmroned_1700_31816.txt,HMDB0001406,oned_h1
HMDB0002097_nmroned_1852_32866.txt,HMDB0002097,oned_h1
HMDB0000466_nmroned_1381_29476.txt,HMDB0000466,oned_h1
HMDB0000696_nmroned_1254_28884.txt,HMDB0000696,oned_h1
HMDB0004094_nmroned_1989_33462.txt,HMDB0004094,oned_h1
HMDB0001932_nmroned_1810_32690.txt,HMDB0001932,oned_h1
HMDB0000133_nmroned_1161_28498.txt,HMDB0000133,oned_h1
HMDB0000573_nmroned_1425_29838.txt,HMDB0000573,oned_h1
HMDB0002123_nmroned_1856_32881.txt,HMDB0002123,oned_h1
HMDB0002128_nmroned_1857_32885.txt,HMDB0002128,oned_h1
HMDB0004816_nmroned_2008_33545.txt,HMDB0004816,oned_h1
HMDB0004350_nmroned_1998_33503.txt,HMDB0004350,oned_h1
HMDB0001886_nmroned_1780_32199.txt,HMDB0001886,oned_h1
HMDB0003361_nmroned_1957_33313.txt,HMDB0003361,oned_h1
HMDB0003403_nmroned_1961_33331.txt,HMDB0003403,oned_h1
HMDB0000413_nmroned_1360_29346.txt,HMDB0000413,oned_h1
HMDB0000577_nmroned_1429_29876.txt,HMDB0000577,oned_h1
HMDB0000019_nmroned_1033_27937.txt,HMDB0000019,oned_h1
HMDB0006355_nmroned_2039_33690.txt,HMDB0006355,oned_h1
HMDB0000405_nmroned_1357_29332.txt,HMDB0000405,oned_h1
HMDB0000921_nmroned_1604_31253.txt,HMDB0000921,oned_h1
HMDB0002467_nmroned_1893_33033.txt,HMDB0002467,oned_h1
HMDB0001522_nmroned_1722_31911.txt,HMDB0001522,oned_h1
HMDB0001491_nmroned_1718_31894.txt,HMDB0001491,oned_h1
HMDB0011599_nmroned_2042_33704.txt,HMDB0011599,oned_h1
HMDB0004230_nmroned_1994_33483.txt,HMDB0004230,oned_h1
HMDB0000671_nmroned_5249_2734455.txt,HMDB0000671,oned_h1
HMDB0000736_nmroned_5169_2733423.txt,HMDB0000736,oned_h1
HMDB0000564_nmroned_1421_29795.txt,HMDB0000564,oned_h1
HMDB0003418_nmroned_5219_2733983.txt,HMDB0003418,oned_h1
HMDB0001659_nmroned_1304_29095.txt,HMDB0001659,oned_h1
HMDB0000682_nmroned_1475_30356.txt,HMDB0000682,oned_h1
HMDB0000784_nmroned_1540_30846.txt,HMDB0000784,oned_h1
HMDB0000929_nmroned_1608_31286.txt,HMDB0000929,oned_h1
HMDB0000474_nmroned_1387_29531.txt,HMDB0000474,oned_h1
HMDB0000016_nmroned_1031_27929.txt,HMDB0000016,oned_h1
HMDB0002511_nmroned_1894_33036.txt,HMDB0002511,oned_h1
HMDB0001933_nmroned_1811_32694.txt,HMDB0001933,oned_h1
HMDB0000429_nmroned_1367_29378.txt,HMDB0000429,oned_h1
HMDB0000163_nmroned_1125_28345.txt,HMDB0000163,oned_h1
HMDB0000303_nmroned_1324_29182.txt,HMDB0000303,oned_h1
HMDB0000363_nmroned_1345_29278.txt,HMDB0000363,oned_h1
HMDB0000099_nmroned_1084_28163.txt,HMDB0000099,oned_h1
HMDB0000254_nmroned_1219_28742.txt,HMDB0000254,oned_h1
HMDB0000434_nmroned_1368_29382.txt,HMDB0000434,oned_h1
HMDB0001885_nmroned_1779_32186.txt,HMDB0001885,oned_h1
HMDB0255414_nmroned_1640_31542.txt,HMDB0255414,oned_h1
HMDB0003447_nmroned_1972_33383.txt,HMDB0003447,oned_h1
HMDB0000933_nmroned_1610_31303.txt,HMDB0000933,oned_h1
HMDB0001485_nmroned_1714_31877.txt,HMDB0001485,oned_h1
HMDB0000907_nmroned_1599_31219.txt,HMDB0000907,oned_h1
HMDB0000222_nmroned_1221_28751.txt,HMDB0000222,oned_h1
HMDB0002928_nmroned_1916_33135.txt,HMDB0002928,oned_h1
HMDB0001881_nmroned_5264_2734714.txt,HMDB0001881,oned_h1
HMDB0000687_nmroned_1477_30375.txt,HMDB0000687,oned_h1
HMDB0002026_nmroned_1837_32806.txt,HMDB0002026,oned_h1
HMDB0000959_nmroned_1624_31409.txt,HMDB0000959,oned_h1
HMDB0000300_nmroned_1229_28785.txt,HMDB0000300,oned_h1
HMDB0001895_nmroned_1788_32262.txt,HMDB0001895,oned_h1
HMDB0000107_nmroned_1086_28171.txt,HMDB0000107,oned_h1
HMDB0004814_nmroned_2006_33539.txt,HMDB0004814,oned_h1
HMDB0003290_nmroned_1945_33263.txt,HMDB0003290,oned_h1
HMDB0001926_nmroned_1805_32671.txt,HMDB0001926,oned_h1
HMDB0000151_nmroned_1112_28289.txt,HMDB0000151,oned_h1
HMDB0001830_nmroned_1746_32025.txt,HMDB0001830,oned_h1
HMDB0001860_nmroned_1762_32095.txt,HMDB0001860,oned_h1
HMDB0001494_nmroned_1719_31897.txt,HMDB0001494,oned_h1
HMDB0000202_nmroned_1201_28666.txt,HMDB0000202,oned_h1
HMDB0003099_nmroned_1927_33184.txt,HMDB0003099,oned_h1
HMDB0000212_nmroned_1203_28677.txt,HMDB0000212,oned_h1
HMDB0000688_nmroned_1478_30383.txt,HMDB0000688,oned_h1
HMDB0000883_nmroned_1279_28992.txt,HMDB0000883,oned_h1
HMDB0003157_nmroned_1933_33208.txt,HMDB0003157,oned_h1
HMDB0001939_nmroned_1817_32719.txt,HMDB0001939,oned_h1
HMDB0000536_nmroned_5270_2734754.txt,HMDB0000536,oned_h1
HMDB0000252_nmroned_5241_2734312.txt,HMDB0000252,oned_h1
HMDB0001358_nmroned_1687_31759.txt,HMDB0001358,oned_h1
HMDB0000847_nmroned_1565_30979.txt,HMDB0000847,oned_h1
HMDB0000913_nmroned_1602_31245.txt,HMDB0000913,oned_h1
HMDB0002721_nmroned_1902_33071.txt,HMDB0002721,oned_h1
HMDB0002205_nmroned_1863_32909.txt,HMDB0002205,oned_h1
HMDB0000733_nmroned_1507_30642.txt,HMDB0000733,oned_h1
HMDB0000125_nmroned_1096_28217.txt,HMDB0000125,oned_h1
HMDB0001120_nmroned_1645_31569.txt,HMDB0001120,oned_h1
HMDB0000500_nmroned_1394_29582.txt,HMDB0000500,oned_h1
HMDB0243631_nmroned_1750_32044.txt,HMDB0243631,oned_h1
HMDB0000197_nmroned_1176_28562.txt,HMDB0000197,oned_h1
HMDB0001868_nmroned_1768_32119.txt,HMDB0001868,oned_h1
HMDB0001975_nmroned_1827_32762.txt,HMDB0001975,oned_h1
HMDB0002545_nmroned_1895_33039.txt,HMDB0002545,oned_h1
HMDB0000424_nmroned_1364_29364.txt,HMDB0000424,oned_h1
HMDB0001852_nmroned_5195_2733649.txt,HMDB0001852,oned_h1
HMDB0000073_nmroned_1070_28102.txt,HMDB0000073,oned_h1
HMDB0000711_nmroned_1493_30522.txt,HMDB0000711,oned_h1
HMDB0000665_nmroned_1463_30232.txt,HMDB0000665,oned_h1
HMDB0004982_nmroned_2009_33549.txt,HMDB0004982,oned_h1
HMDB0000148_nmroned_1109_28277.txt,HMDB0000148,oned_h1
HMDB0000448_nmroned_1374_29411.txt,HMDB0000448,oned_h1
HMDB0011723_nmroned_2054_33761.txt,HMDB0011723,oned_h1
HMDB0002991_nmroned_1919_33148.txt,HMDB0002991,oned_h1
HMDB0000440_nmroned_1370_29392.txt,HMDB0000440,oned_h1
HMDB0000779_nmroned_1536_30827.txt,HMDB0000779,oned_h1
HMDB0000756_nmroned_1525_30779.txt,HMDB0000756,oned_h1
HMDB0001879_nmroned_1776_32163.txt,HMDB0001879,oned_h1
HMDB0000628_nmroned_1444_30032.txt,HMDB0000628,oned_h1
HMDB0003501_nmroned_1824_32750.txt,HMDB0003501,oned_h1
HMDB0002176_nmroned_1860_32897.txt,HMDB0002176,oned_h1
HMDB0001414_nmroned_1703_31829.txt,HMDB0001414,oned_h1
HMDB0000070_nmroned_1067_28090.txt,HMDB0000070,oned_h1
HMDB0000944_nmroned_1615_31345.txt,HMDB0000944,oned_h1
HMDB0000501_nmroned_1395_29586.txt,HMDB0000501,oned_h1
HMDB0000167_nmroned_1184_28596.txt,HMDB0000167,oned_h1
HMDB0001786_nmroned_1745_32020.txt,HMDB0001786,oned_h1
HMDB0001973_nmroned_1826_32758.txt,HMDB0001973,oned_h1
HMDB0000318_nmroned_1329_29203.txt,HMDB0000318,oned_h1
HMDB0000482_nmroned_1389_29549.txt,HMDB0000482,oned_h1
HMDB0003966_nmroned_5253_2734556.txt,HMDB0003966,oned_h1
HMDB0001044_nmroned_1634_31501.txt,HMDB0001044,oned_h1
HMDB0001721_nmroned_1744_32015.txt,HMDB0001721,oned_h1
HMDB0011749_nmroned_2057_33773.txt,HMDB0011749,oned_h1
HMDB0000786_nmroned_1541_30851.txt,HMDB0000786,oned_h1
HMDB0002755_nmroned_1903_33076.txt,HMDB0002755,oned_h1
HMDB0000190_nmroned_1197_28650.txt,HMDB0000190,oned_h1
HMDB0003416_nmroned_1965_33350.txt,HMDB0003416,oned_h1
HMDB0000143_nmroned_1108_28272.txt,HMDB0000143,oned_h1
HMDB0011623_nmroned_2048_33734.txt,HMDB0011623,oned_h1
HMDB0000858_nmroned_1570_31003.txt,HMDB0000858,oned_h1
HMDB0000060_nmroned_1135_28389.txt,HMDB0000060,oned_h1
HMDB0003254_nmroned_1941_33245.txt,HMDB0003254,oned_h1
HMDB0001209_nmroned_1662_31646.txt,HMDB0001209,oned_h1
HMDB0002059_nmroned_1843_32832.txt,HMDB0002059,oned_h1
HMDB0001846_nmroned_5178_2733509.txt,HMDB0001846,oned_h1
HMDB0000781_nmroned_1537_30832.txt,HMDB0000781,oned_h1
HMDB0000122_nmroned_5260_2734641.txt,HMDB0000122,oned_h1
HMDB0001398_nmroned_1697_31802.txt,HMDB0001398,oned_h1
HMDB0000493_nmroned_1393_29577.txt,HMDB0000493,oned_h1
HMDB0000325_nmroned_1331_29212.txt,HMDB0000325,oned_h1
HMDB0000030_nmroned_1039_27963.txt,HMDB0000030,oned_h1
HMDB0000020_nmroned_1034_27941.txt,HMDB0000020,oned_h1
HMDB0001850_nmroned_1754_32061.txt,HMDB0001850,oned_h1
HMDB0001487_nmroned_5177_2733312.txt,HMDB0001487,oned_h1
HMDB0000750_nmroned_1520_30748.txt,HMDB0000750,oned_h1
HMDB0000446_nmroned_5199_2733255.txt,HMDB0000446,oned_h1
HMDB0000315_nmroned_1328_29199.txt,HMDB0000315,oned_h1
HMDB0006050_nmroned_2035_33670.txt,HMDB0006050,oned_h1
HMDB0000042_nmroned_1048_28007.txt,HMDB0000042,oned_h1
HMDB0000038_nmroned_5248_2734426.txt,HMDB0000038,oned_h1
HMDB0002670_nmroned_1899_33057.txt,HMDB0002670,oned_h1
HMDB0002364_nmroned_1883_32993.txt,HMDB0002364,oned_h1
HMDB0254327_nmroned_1937_33226.txt,HMDB0254327,oned_h1
HMDB0001273_nmroned_1676_31708.txt,HMDB0001273,oned_h1
HMDB0001913_nmroned_1795_32625.txt,HMDB0001913,oned_h1
HMDB0000450_nmroned_1375_29424.txt,HMDB0000450,oned_h1
HMDB0011635_nmroned_2052_33752.txt,HMDB0011635,oned_h1
HMDB0005792_nmroned_2025_33625.txt,HMDB0005792,oned_h1
HMDB0000002_nmroned_1023_27894.txt,HMDB0000002,oned_h1
HMDB0000673_nmroned_1471_30311.txt,HMDB0000673,oned_h1
HMDB0001372_nmroned_1691_31776.txt,HMDB0001372,oned_h1
HMDB0000177_nmroned_1146_28439.txt,HMDB0000177,oned_h1
HMDB0000186_nmroned_1154_28470.txt,HMDB0000186,oned_h1
HMDB0000439_nmroned_1369_29387.txt,HMDB0000439,oned_h1
HMDB0034224_nmroned_1909_33105.txt,HMDB0034224,oned_h1
HMDB0002048_nmroned_1841_32823.txt,HMDB0002048,oned_h1
HMDB0000517_nmroned_1236_28812.txt,HMDB0000517,oned_h1
HMDB0000623_nmroned_1441_30000.txt,HMDB0000623,oned_h1
HMDB0001488_nmroned_1716_31885.txt,HMDB0001488,oned_h1
HMDB0000021_nmroned_1035_27945.txt,HMDB0000021,oned_h1
HMDB0001851_nmroned_1755_32065.txt,HMDB0001851,oned_h1
