		F2ppm	F1ppm	Intensity
	1	5.4734	92.1357	14624786.50
	2	4.9512	95.7291	3759042.00
	3	3.5974	78.1213	5418576.00
	4	3.7328	74.4560	4454425.00
	5	3.9455	73.8092	5630776.50
	6	3.8991	72.0843	7797729.00
	7	3.6244	71.8687	5435775.50
	8	4.0577	65.3287	4975099.00
	9	3.9803	65.4005	775032.50
	10	3.0055	59.7948	5674223.50
	11	3.3034	57.2794	5759660.00
