		F2ppm	F1ppm	Intensity	Annotation

	1	5.2550	95.0068	4464071.00
	2	4.5733	99.2612	5140587.00
	3	4.0732	73.1943	2561972.00
	4	3.9795	72.1345	4706438.00
	5	3.9221	71.5533	7862842.00
	6	3.8476	72.0661	809099.00
	7	3.7965	71.2114	973502.00
	8	3.7369	63.8270	4363638.00
	9	3.6965	77.8437	3467705.00
	10	3.6412	75.5873	2358195.00
	11	3.4773	74.7327	4150856.00
