		F2ppm	F1ppm	Intensity	Annotation

	1	5.2213	94.8809	1957848.00
	2	3.8891	63.3933	394608.00
	3	3.8219	63.3242	560260.00
	4	3.8126	74.1491	466648.00
	5	3.7014	75.6017	542540.00
	6	3.7200	63.5317	552092.00
	7	3.5208	74.3220	514656.00
	8	3.4582	78.6451	1441448.00
	9	3.3980	72.4545	1533084.00
	10	3.2266	77.0196	1268032.00
