             F2ppm          F1ppm       Intensity 
     1        3.4059           57.1084     15768253.56
     2        2.9961           39.0092      7935557.81
     3        2.9320           39.0092      8034055.69
     4        2.2636           40.8407      7272324.75
     5        1.1588           35.8590     35404056.81
     6        1.7140           40.8402      8018877.31
     7        1.5838           26.2343     18781539.31
     8        1.5666           35.5315     22636246.25
     9        1.3900           29.5553      7876980.69
