		F2ppm	F1ppm	Intensity
	1	5.3768	130.1627	11330429.25
	2	5.3322	128.0562	10695611.00
	3	2.7730	25.6525	17928969.50
	4	2.3479	34.0133	21329327.63
	5	2.0476	27.2487	31468215.38
	6	1.6342	24.7024	13042678.38
	7	1.3495	29.4149	20763743.25
	8	1.3183	29.1489	41496056.50
	9	1.3027	22.5362	9443914.63
	10	1.2871	31.5811	7158934.75
	11	0.9165	14.0614	4186372.63
	12	0.8619	14.0614	3219054.75
