        F2ppm           F1ppm       Intensity
     1   6.8288          115.1999     43803602.25
     2   6.7531          116.1559     19935218.63
     3   6.7161          120.0793     21039857.50
     4   5.9198           96.2512     47635624.63
     5   5.8492           95.6169     44043393.75
     6   4.5561           82.9830     27407924.88
     7   3.9666           68.7171     21457155.75
     8   2.8405           28.5522      3652599.13
     9   2.5001           28.5522      7465623.13
