       F2ppm           F1ppm      Intensity
     1  3.9651           69.3886     14479692.00
     2  2.4341           43.1735      4500221.50
     3  2.3748           43.1735      8412041.25
     4  2.2702           34.8654     23163571.75
     5  1.5946           26.2350     15804285.25
     6  1.4691           38.1902     15369697.75
     7  1.4656           26.5715      7105083.00
     8  1.3351           26.5715      6103787.00
     9  1.3311           30.5466     75160931.75
