		F2ppm	F1ppm	Intensity
	1	7.2874	118.6809	4563048.00
	2	7.1905	132.3315	6370992.00
	3	4.5489	49.7984	743460.00
	4	4.3820	49.8493	825168.00
	5	4.2169	72.6842	2926956.00
	6	3.9549	75.2837	1924468.00
	7	3.9029	65.6502	676200.00
	8	3.8329	76.0483	1508312.00
	9	3.7378	65.7522	822836.00
	10	2.2764	23.3437	6550392.00
	11	2.1544	21.3848	2908176.00
