           F2ppm           F1ppm    Intensity 
     1      3.9693          69.3660      6085976.25
     2      2.4396          43.1658      1767878.63
     3      2.3745          43.1658      3862751.44
     4      2.2787          34.8727     11813290.38
     5      1.6071          25.9001      8334471.56
     6      1.4781          37.8566      6810564.81
     7      1.4779          26.5574      3390520.50
     8      1.3568          26.5574      2869541.19
     9      1.3547          30.2122     13958397.69
