		F2ppm	F1ppm	Intensity
	1	8.3300	123.9823	12230742.00
	2	7.9747	130.3575	11704182.50
	3	7.6579	129.6162	10660239.50
	4	7.6511	128.6155	8033882.50
	5	7.6194	123.5376	9257787.50
	6	7.5357	128.9120	6790730.00
	7	7.0310	108.3780	13485575.00
	8	4.5096	68.4961	9987791.50
	9	4.3027	72.3419	3063847.00
	10	3.5405	53.8010	9108421.00
	11	3.3827	49.6313	10213363.00
	12	1.4281	20.8962	22694426.50
