		F2ppm	F1ppm	Intensity	Annotation

	1	5.2188	94.9489	9569791.00
	2	4.6353	98.8890	8792647.50
	3	4.0275	65.4010	3332790.25
	4	3.9811	65.5345	18340389.75
	5	3.9130	65.4010	3351079.50
	6	3.8667	73.7708	4054284.00
	7	3.7114	75.0620	4331054.75
	8	3.5669	71.8119	8197712.00
	9	3.5615	74.3941	3620325.50
	10	3.4907	78.0448	12883927.50
	11	3.2727	77.0209	7630188.50
