		F2ppm	F1ppm	Intensity
	1	8.1800	131.3383	6339176.00
	2	6.0997	89.1607	8606780.00
	3	6.0309	102.7257	8668738.00
	4	4.9861	78.8941	4130316.00
	5	4.6174	72.7144	6368948.00
	6	4.4965	89.7429	10234400.00
	7	4.4542	80.4734	7825294.00
	8	4.4059	73.4697	8986096.00
	9	4.3726	85.7604	8005302.00
	10	4.2552	67.7051	553682.00
	11	4.2467	68.1346	467172.00
