        F2ppm         F1ppm       Intensity
     1   7.7201          128.1224      9224363.75
     2   7.7022          130.1118      9445841.00
     3   7.6726          126.8103     22614857.38
     4   7.4025          127.1348      8970319.75
     5   7.1980          106.5678     23038448.00
     6   7.1035          119.8297      9209771.50
     7   3.8901           55.7150     42976557.00
     8   3.8336           46.4795      9177049.25
     9   1.5252           18.9225     16511035.63
