		F2ppm	F1ppm	Intensity
	1	4.6129	63.0010	12507096.00
	2	4.4302	64.7882	13417774.00
	3	3.9380	56.3732	14167854.00
	4	3.3392	58.0115	11968896.00
	5	3.1971	41.5538	17713624.00
	6	2.9941	42.2985	3721280.00
	7	2.7809	42.2985	1242996.00
	8	2.2532	38.0538	19232642.00
	9	1.9233	32.2452	2656552.00
	10	1.5630	30.4579	15307520.00
	11	1.4006	30.3835	6764746.00
	12	1.7153	30.2345	5216114.00
	13	1.6391	27.7026	3843468.00
	14	1.4311	24.2770	4701878.00
