		F2ppm	F1ppm	Intensity
	1	5.1904	70.5404	12301475.00
	2	4.3887	62.9716	5285959.00
	3	4.2855	59.4258	24758175.00
	4	4.1205	63.0398	8253269.00
	5	3.9171	63.4489	5992244.00
	6	3.7580	66.4151	18822863.00
	7	3.3335	54.3799	124253079.00
	8	2.2832	34.2862	24451634.00
	9	1.5775	24.9178	23994229.00
	10	1.2869	22.6965	13043150.00
	11	1.2805	29.2157	63422814.00
	12	1.2550	29.7469	399198917.00
	13	1.2550	31.9682	29867296.00
	14	0.8813	14.1008	3146112.00
